00:00.781  blend            | Read blend: "C:\Users\fukud\Documents\Codex\2026-08-13\referenced-chatgpt-conversation-this-is-an\morrowgear-drone-java\docs\design\carrier-v25\chunkbuster-v25.blend"
16:21:43 | INFO: Blender create Mesh node Cylinder.157
16:21:43 | INFO: Blender create Mesh node V22_AvionicsServiceSeal.003
16:21:43 | INFO: Blender create Mesh node V22_AvionicsServiceSkin.003
16:21:43 | INFO: Blender create Mesh node Cylinder.155
16:21:43 | INFO: Blender create Mesh node Cylinder.153
16:21:43 | INFO: Blender create Mesh node Cylinder.151
16:21:43 | INFO: Blender create Mesh node Cylinder.149
16:21:43 | INFO: Blender create Mesh node Cylinder.147
16:21:43 | INFO: Blender create Mesh node Cylinder.145
16:21:44 | INFO: Blender create Mesh node Cylinder.143
16:21:44 | INFO: Blender create Mesh node Cylinder.141
16:21:44 | INFO: Blender create Mesh node Cylinder.139
16:21:44 | INFO: Blender create Mesh node Cylinder.137
16:21:44 | INFO: Blender create Mesh node Cylinder.135
16:21:44 | INFO: Blender create Mesh node Cylinder.133
16:21:44 | INFO: Blender create Mesh node V22_FanFastenerSlot.058
16:21:44 | INFO: Blender create Mesh node V22_FanFastenerSlot.056
16:21:44 | INFO: Blender create Mesh node V22_FanFastenerSlot.054
16:21:44 | INFO: Blender create Mesh node V22_FanFastenerSlot.052
16:21:44 | INFO: Blender create Mesh node V22_FanFastenerSlot.050
16:21:44 | INFO: Blender create Mesh node V22_FanFastenerSlot.048
16:21:44 | INFO: Blender create Mesh node V22_FanFastenerSlot.046
16:21:44 | INFO: Blender create Mesh node V22_FanFastenerSlot.044
16:21:44 | INFO: Blender create Mesh node V22_FanFastenerSlot.042
16:21:44 | INFO: Blender create Mesh node V22_FanFastenerSlot.040
16:21:44 | INFO: Blender create Mesh node V22_FanFastenerSlot.038
16:21:44 | INFO: Blender create Mesh node V22_FanFastenerSlot.036
16:21:44 | INFO: Blender create Mesh node V22_FanServiceRim.008
16:21:44 | INFO: Blender create Mesh node V22_FanServiceRim.006
16:21:44 | INFO: Blender create Mesh node V22_ForwardAccessLockSlot.003
16:21:44 | INFO: Blender create Mesh node Cylinder.131
16:21:44 | INFO: Blender create Mesh node V22_ForwardAccessSeal.003
16:21:44 | INFO: Blender create Mesh node V22_ForwardAccessSkin.003
16:21:44 | INFO: Blender create Mesh node V22_OutboardAccessLockSlot.003
16:21:44 | INFO: Blender create Mesh node Cylinder.129
16:21:44 | INFO: Blender create Mesh node V22_OutboardAccessSeal.003
16:21:44 | INFO: Blender create Mesh node V22_OutboardAccessSkin.003
16:21:44 | INFO: Blender create Mesh node V22_ReleaseWitness.008
16:21:44 | INFO: Blender create Mesh node V22_ReleaseWitness.006
16:21:44 | INFO: Blender create Mesh node W01_PanelJoint_00.004
16:21:44 | INFO: Blender create Mesh node W01_PanelJoint_01.004
16:21:44 | INFO: Blender create Mesh node W04_TipMark.004
16:21:44 | INFO: Blender create Mesh node Cube.380
16:21:44 | INFO: Blender create Mesh node Cube.378
16:21:44 | INFO: Blender create Mesh node Cube.376
16:21:44 | INFO: Blender create Mesh node Cube.374
16:21:44 | INFO: Blender create Mesh node Cube.372
16:21:44 | INFO: Blender create Mesh node W06_ProposedElevonHinge.009
16:21:44 | INFO: Blender create Mesh node W06_ProposedElevonHinge.007
16:21:44 | INFO: Blender create Mesh node W07_TipPanelJoint.004
16:21:44 | INFO: Blender create Mesh node W08_TipFold.004
16:21:44 | INFO: Blender create Mesh node EmitterApertureRim.001
16:21:44 | INFO: Blender create Mesh node EmitterBellyDatum.001
16:21:44 | INFO: Blender create Mesh node Cylinder.122
16:21:44 | INFO: Blender create Mesh node Cylinder.123
16:21:44 | INFO: Blender create Mesh node Cylinder.124
16:21:44 | INFO: Blender create Mesh node Cylinder.125
16:21:44 | INFO: Blender create Mesh node Cylinder.126
16:21:44 | INFO: Blender create Mesh node Cylinder.127
16:21:44 | INFO: Blender create Mesh node Cylinder.128
16:21:44 | INFO: Blender create Mesh node Cylinder.121
16:21:44 | INFO: Blender create Mesh node EmitterSegment
16:21:44 | INFO: Blender create Mesh node EmitterSegment.001
16:21:44 | INFO: Blender create Mesh node EmitterSegment.002
16:21:44 | INFO: Blender create Mesh node EmitterSegment.003
16:21:44 | INFO: Blender create Mesh node EmitterSegment.009
16:21:44 | INFO: Blender create Mesh node EmitterSegment.010
16:21:44 | INFO: Blender create Mesh node EmitterSegment.011
16:21:44 | INFO: Blender create Mesh node Cube.294
16:21:44 | INFO: Blender create Mesh node Cube.277
16:21:44 | INFO: Blender create Mesh node Cube.281
16:21:44 | INFO: Blender create Mesh node Cube.282
16:21:44 | INFO: Blender create Mesh node Cube.286
16:21:44 | INFO: Blender create Mesh node Cube.287
16:21:44 | INFO: Blender create Mesh node Cube.264
16:21:44 | INFO: Blender create Mesh node Cube.265
16:21:44 | INFO: Blender create Mesh node Cube.269
16:21:44 | INFO: Blender create Mesh node Cube.270
16:21:44 | INFO: Blender create Mesh node Cube.290
16:21:44 | INFO: Blender create Mesh node Cube.292
16:21:44 | INFO: Blender create Mesh node Cube.273
16:21:44 | INFO: Blender create Mesh node Cube.275
16:21:44 | INFO: Blender create Mesh node Cube.280
16:21:44 | INFO: Blender create Mesh node Cube.285
16:21:44 | INFO: Blender create Mesh node Cube.263
16:21:44 | INFO: Blender create Mesh node Cube.268
16:21:44 | INFO: Blender create Mesh node Cube.291
16:21:44 | INFO: Blender create Mesh node Cube.293
16:21:44 | INFO: Blender create Mesh node Cube.274
16:21:44 | INFO: Blender create Mesh node Cube.276
16:21:44 | INFO: Blender create Mesh node Cylinder.112
16:21:44 | INFO: Blender create Mesh node Cylinder.113
16:21:44 | INFO: Blender create Mesh node Cylinder.114
16:21:44 | INFO: Blender create Mesh node Cylinder.115
16:21:44 | INFO: Blender create Mesh node Cylinder.116
16:21:44 | INFO: Blender create Mesh node Cylinder.117
16:21:44 | INFO: Blender create Mesh node Cylinder.118
16:21:44 | INFO: Blender create Mesh node Cylinder.119
16:21:44 | INFO: Blender create Mesh node Cube.314
16:21:44 | INFO: Blender create Mesh node Cube.318
16:21:44 | INFO: Blender create Mesh node Cube.315
16:21:44 | INFO: Blender create Mesh node Cube.319
16:21:44 | INFO: Blender create Mesh node HeatExchangerHousing.001
16:21:44 | INFO: Blender create Mesh node Cube.360
16:21:44 | INFO: Blender create Mesh node Cube.361
16:21:44 | INFO: Blender create Mesh node Cube.362
16:21:44 | INFO: Blender create Mesh node Cube.363
16:21:44 | INFO: Blender create Mesh node Cube.364
16:21:44 | INFO: Blender create Mesh node Cube.365
16:21:44 | INFO: Blender create Mesh node Cube.366
16:21:44 | INFO: Blender create Mesh node Cube.367
16:21:44 | INFO: Blender create Mesh node Cube.351
16:21:44 | INFO: Blender create Mesh node Cube.352
16:21:44 | INFO: Blender create Mesh node Cube.310
16:21:44 | INFO: Blender create Mesh node Cube.311
16:21:44 | INFO: Blender create Mesh node MachineryDeckJoint
16:21:44 | INFO: Blender create Mesh node MachineryDeckJoint.001
16:21:44 | INFO: Blender create Mesh node MachineryDeckJoint.002
16:21:44 | INFO: Blender create Mesh node MachineryDeckJoint.003
16:21:44 | INFO: Blender create Mesh node Cube.299
16:21:44 | INFO: Blender create Mesh node Cube.298
16:21:44 | INFO: Blender create Mesh node Cube.340
16:21:44 | INFO: Blender create Mesh node Cube.344
16:21:44 | INFO: Blender create Mesh node Cube.348
16:21:44 | INFO: Blender create Mesh node Cube.341
16:21:44 | INFO: Blender create Mesh node Cube.342
16:21:44 | INFO: Blender create Mesh node Cube.345
16:21:44 | INFO: Blender create Mesh node Cube.346
16:21:44 | INFO: Blender create Mesh node Cube.349
16:21:44 | INFO: Blender create Mesh node Cube.350
16:21:44 | INFO: Blender create Mesh node Cube.339
16:21:44 | INFO: Blender create Mesh node Cube.343
16:21:44 | INFO: Blender create Mesh node Cube.347
16:21:44 | INFO: Blender create Mesh node PropulsionDeepDuct.001
16:21:44 | INFO: Blender create Mesh node PropulsionUpperArmoredLip.001
16:21:44 | INFO: Blender create Mesh node ProwFacetArmorFrame.001
16:21:44 | INFO: Blender create Mesh node ProwFacetServicePanel.001
16:21:44 | INFO: Blender create Mesh node Cube.297
16:21:44 | INFO: Blender create Mesh node Cube.296
16:21:44 | INFO: Blender create Mesh node ProwVentLouver
16:21:44 | INFO: Blender create Mesh node ProwVentLouver.001
16:21:44 | INFO: Blender create Mesh node ProwVentLouver.002
16:21:44 | INFO: Blender create Mesh node ProwVentLouver.003
16:21:44 | INFO: Blender create Mesh node Cube.355
16:21:44 | INFO: Blender create Mesh node Cube.356
16:21:44 | INFO: Blender create Mesh node RotorBlade.012
16:21:44 | INFO: Blender create Mesh node RotorBlade.013
16:21:44 | INFO: Blender create Mesh node RotorBlade.014
16:21:44 | INFO: Blender create Mesh node RotorBlade.015
16:21:44 | INFO: Blender create Mesh node RotorBlade.016
16:21:44 | INFO: Blender create Mesh node RotorBlade.017
16:21:44 | INFO: Blender create Mesh node RotorBlade.018
16:21:44 | INFO: Blender create Mesh node RotorBlade.019
16:21:44 | INFO: Blender create Mesh node RotorBlade.020
16:21:44 | INFO: Blender create Mesh node RotorBlade.021
16:21:44 | INFO: Blender create Mesh node RotorBlade.022
16:21:44 | INFO: Blender create Mesh node RotorBlade.023
16:21:44 | INFO: Blender create Mesh node Cylinder.111
16:21:44 | INFO: Blender create Mesh node Cube.358
16:21:44 | INFO: Blender create Mesh node Cube.357
16:21:44 | INFO: Blender create Mesh node Cube.353
16:21:44 | INFO: Blender create Mesh node Cube.354
16:21:44 | INFO: Blender create Mesh node Cube.359
16:21:44 | INFO: Blender create Mesh node ShoulderArmorStrake.002
16:21:44 | INFO: Blender create Mesh node ShoulderArmorStrake.003
16:21:44 | INFO: Blender create Mesh node Cube.321
16:21:44 | INFO: Blender create Mesh node Cube.322
16:21:44 | INFO: Blender create Mesh node Cube.323
16:21:44 | INFO: Blender create Mesh node Cube.324
16:21:44 | INFO: Blender create Mesh node Cube.325
16:21:44 | INFO: Blender create Mesh node Cube.327
16:21:44 | INFO: Blender create Mesh node Cube.328
16:21:44 | INFO: Blender create Mesh node Cube.329
16:21:44 | INFO: Blender create Mesh node Cube.330
16:21:44 | INFO: Blender create Mesh node Cube.331
16:21:44 | INFO: Blender create Mesh node ShoulderMainArmor.001
16:21:44 | INFO: Blender create Mesh node Cube.313
16:21:44 | INFO: Blender create Mesh node Cube.317
16:21:44 | INFO: Blender create Mesh node Cube.312
16:21:44 | INFO: Blender create Mesh node Cube.316
16:21:44 | INFO: Blender create Mesh node ShoulderPanelJoint
16:21:44 | INFO: Blender create Mesh node ShoulderPanelJoint.001
16:21:44 | INFO: Blender create Mesh node ShoulderPanelJoint.002
16:21:44 | INFO: Blender create Mesh node Cube.320
16:21:44 | INFO: Blender create Mesh node Cube.326
16:21:44 | INFO: Blender create Mesh node Cube.332
16:21:44 | INFO: Blender create Mesh node Cube.333
16:21:44 | INFO: Blender create Mesh node Cube.334
16:21:44 | INFO: Blender create Mesh node Cube.335
16:21:44 | INFO: Blender create Mesh node Cube.336
16:21:44 | INFO: Blender create Mesh node Cube.337
16:21:44 | INFO: Blender create Mesh node Cube.338
16:21:44 | INFO: Blender create Mesh node Cube.301
16:21:44 | INFO: Blender create Mesh node Cube.302
16:21:44 | INFO: Blender create Mesh node Cube.303
16:21:44 | INFO: Blender create Mesh node Cube.304
16:21:44 | INFO: Blender create Mesh node Cube.305
16:21:44 | INFO: Blender create Mesh node Cube.306
16:21:44 | INFO: Blender create Mesh node Cube.307
16:21:44 | INFO: Blender create Mesh node Cube.308
16:21:44 | INFO: Blender create Mesh node Cube.300
16:21:44 | INFO: Blender create Mesh node Cube.309
16:21:44 | INFO: Blender create Mesh node UncrewedSensorCitadel.001
16:21:44 | INFO: Blender create Mesh node UpperMachineryDeck.001
16:21:44 | INFO: glTF import finished in 2.21s
16:21:45 | INFO: Data are loaded, start creating Blender stuff
16:21:45 | INFO: Blender create Mesh node ArmoredProwWedge.001
16:21:45 | INFO: Blender create Mesh node Cube.283
16:21:45 | INFO: Blender create Mesh node Cube.284
16:21:45 | INFO: Blender create Mesh node Cube.288
16:21:45 | INFO: Blender create Mesh node Cube.289
16:21:45 | INFO: Blender create Mesh node Cube.266
16:21:45 | INFO: Blender create Mesh node Cube.267
16:21:45 | INFO: Blender create Mesh node Cube.271
16:21:45 | INFO: Blender create Mesh node Cube.272
16:21:45 | INFO: Blender create Mesh node Cube.279
16:21:45 | INFO: Blender create Mesh node Cube.262
16:21:45 | INFO: Blender create Mesh node Cube.295
16:21:45 | INFO: Blender create Mesh node Cube.278
16:21:45 | INFO: Blender create Mesh node CentralEmitterArmoredDrum.001
16:21:45 | INFO: Blender create Mesh node CentralLoadBearingHull.001
16:21:45 | INFO: Blender create Mesh node Cylinder.120
16:21:45 | INFO: Blender create Mesh node ContinuousKeelGirder.001
16:21:45 | INFO: Blender create Mesh node Cube.368
16:21:45 | INFO: Blender create Mesh node Cube.369
16:21:45 | INFO: Blender create Mesh node Cube.370
16:21:45 | INFO: Blender create Mesh node Cube.371
16:21:45 | INFO: Blender create Mesh node Cylinder.190
16:21:45 | INFO: Blender create Mesh node Cylinder.188
16:21:45 | INFO: Blender create Mesh node Cylinder.186
16:21:45 | INFO: Blender create Mesh node Cylinder.184
16:21:45 | INFO: Blender create Mesh node Cylinder.182
16:21:45 | INFO: Blender create Mesh node Cylinder.180
16:21:45 | INFO: Blender create Mesh node AFT_CassetteGasket.007
16:21:45 | INFO: Blender create Mesh node AFT_CassetteGasket.005
16:21:45 | INFO: Blender create Mesh node Cylinder.178
16:21:45 | INFO: Blender create Mesh node Cylinder.176
16:21:45 | INFO: Blender create Mesh node AFT_FastenerSlot.023
16:21:45 | INFO: Blender create Mesh node AFT_FastenerSlot.021
16:21:45 | INFO: Blender create Mesh node AFT_FastenerSlot.019
16:21:45 | INFO: Blender create Mesh node AFT_FastenerSlot.017
16:21:45 | INFO: Blender create Mesh node AFT_FastenerSlot.015
16:21:45 | INFO: Blender create Mesh node AFT_FastenerSlot.013
16:21:45 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_00.008
16:21:45 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_00.006
16:21:45 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_01.008
16:21:45 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_01.006
16:21:45 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_02.008
16:21:45 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_02.006
16:21:45 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_03.008
16:21:45 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_03.006
16:21:45 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_04.008
16:21:45 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_04.006
16:21:45 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_05.008
16:21:45 | INFO: Blender create Mesh node AFT_HeatExchangerThroat_05.006
16:21:45 | INFO: Blender create Mesh node AFT_LouverEdge_00.007
16:21:45 | INFO: Blender create Mesh node AFT_LouverEdge_00.005
16:21:45 | INFO: Blender create Mesh node AFT_LouverEdge_01.007
16:21:45 | INFO: Blender create Mesh node AFT_LouverEdge_01.005
16:21:45 | INFO: Blender create Mesh node AFT_LouverEdge_02.007
16:21:45 | INFO: Blender create Mesh node AFT_LouverEdge_02.005
16:21:45 | INFO: Blender create Mesh node AFT_LouverEdge_03.007
16:21:45 | INFO: Blender create Mesh node AFT_LouverEdge_03.005
16:21:45 | INFO: Blender create Mesh node AFT_LouverEdge_04.007
16:21:45 | INFO: Blender create Mesh node AFT_LouverEdge_04.005
16:21:45 | INFO: Blender create Mesh node AFT_LouverEdge_05.007
16:21:45 | INFO: Blender create Mesh node AFT_LouverEdge_05.005
16:21:45 | INFO: Blender create Mesh node AFT_ReleaseLatch.008
16:21:45 | INFO: Blender create Mesh node AFT_ReleaseLatch.006
16:21:45 | INFO: Blender create Mesh node AFT_ServiceCassette.008
16:21:45 | INFO: Blender create Mesh node AFT_ServiceCassette.006
16:21:45 | INFO: Blender create Mesh node Cylinder.174
16:21:45 | INFO: Blender create Mesh node Cylinder.172
16:21:45 | INFO: Blender create Mesh node AFT_StatusLens.015
16:21:45 | INFO: Blender create Mesh node AFT_StatusLens.013
16:21:45 | INFO: Blender create Mesh node AFT_StatusLens.011
16:21:45 | INFO: Blender create Mesh node AFT_StatusLens.009
16:21:45 | INFO: Blender create Mesh node Cube.473
16:21:45 | INFO: Blender create Mesh node FIELD_LinkRadome.008
16:21:45 | INFO: Blender create Mesh node FIELD_LinkRadome.006
16:21:45 | INFO: Blender create Mesh node Cube.471
16:21:45 | INFO: Blender create Mesh node Cube.469
16:21:45 | INFO: Blender create Mesh node Cube.467
16:21:45 | INFO: Blender create Mesh node Cube.465
16:21:45 | INFO: Blender create Mesh node Cube.463
16:21:45 | INFO: Blender create Mesh node Cube.461
16:21:45 | INFO: Blender create Mesh node Cube.459
16:21:45 | INFO: Blender create Mesh node Cube.457
16:21:45 | INFO: Blender create Mesh node Cube.455
16:21:45 | INFO: Blender create Mesh node Cube.453
16:21:45 | INFO: Blender create Mesh node Cube.451
16:21:45 | INFO: Blender create Mesh node Cube.449
16:21:45 | INFO: Blender create Mesh node Cube.443
16:21:45 | INFO: Blender create Mesh node Cube.441
16:21:45 | INFO: Blender create Mesh node Cube.447
16:21:45 | INFO: Blender create Mesh node Cube.445
16:21:45 | INFO: Blender create Mesh node GEAR_FixedSocket_1.008
16:21:45 | INFO: Blender create Mesh node GEAR_FixedSocket_1.006
16:21:45 | INFO: Blender create Mesh node GEAR_FixedSocket_-1.008
16:21:45 | INFO: Blender create Mesh node GEAR_FixedSocket_-1.006
16:21:45 | INFO: Blender create Mesh node Cube.435
16:21:45 | INFO: Blender create Mesh node Cube.433
16:21:45 | INFO: Blender create Mesh node Cube.439
16:21:45 | INFO: Blender create Mesh node Cube.437
16:21:45 | INFO: Blender create Mesh node Cube.419
16:21:45 | INFO: Blender create Mesh node Cube.417
16:21:45 | INFO: Blender create Mesh node Cube.423
16:21:45 | INFO: Blender create Mesh node Cube.421
16:21:45 | INFO: Blender create Mesh node Cube.427
16:21:45 | INFO: Blender create Mesh node Cube.425
16:21:45 | INFO: Blender create Mesh node Cube.431
16:21:45 | INFO: Blender create Mesh node Cube.429
16:21:45 | INFO: Blender create Mesh node GEAR_TelescopicStage_1_0.008
16:21:45 | INFO: Blender create Mesh node GEAR_TelescopicStage_1_0.006
16:21:45 | INFO: Blender create Mesh node GEAR_TelescopicStage_1_1.008
16:21:45 | INFO: Blender create Mesh node GEAR_TelescopicStage_1_1.006
16:21:45 | INFO: Blender create Mesh node Cylinder.166
16:21:45 | INFO: Blender create Mesh node Cylinder.164
16:21:45 | INFO: Blender create Mesh node GEAR_TelescopicStage_-1_0.008
16:21:45 | INFO: Blender create Mesh node GEAR_TelescopicStage_-1_0.006
16:21:45 | INFO: Blender create Mesh node GEAR_TelescopicStage_-1_1.008
16:21:45 | INFO: Blender create Mesh node GEAR_TelescopicStage_-1_1.006
16:21:45 | INFO: Blender create Mesh node Cylinder.170
16:21:45 | INFO: Blender create Mesh node Cylinder.168
16:21:45 | INFO: Blender create Mesh node H01_ContinuousLiftingBody_Mesh.005
16:21:45 | INFO: Blender create Mesh node H03_CrownJoint.030
16:21:45 | INFO: Blender create Mesh node H03_CrownJoint.028
16:21:45 | INFO: Blender create Mesh node H03_CrownJoint.026
16:21:45 | INFO: Blender create Mesh node H03_CrownJoint.024
16:21:45 | INFO: Blender create Mesh node H03_CrownJoint.022
16:21:45 | INFO: Blender create Mesh node H03_CrownJoint.020
16:21:45 | INFO: Blender create Mesh node Cube.415
16:21:45 | INFO: Blender create Mesh node Cube.413
16:21:45 | INFO: Blender create Mesh node Cube.411
16:21:45 | INFO: Blender create Mesh node Cube.409
16:21:45 | INFO: Blender create Mesh node H06_NoseChamfer.005
16:21:45 | INFO: Blender create Mesh node H07_ShoulderJoint.005
16:21:45 | INFO: Blender create Mesh node I01_ShoulderIntake_Bezel.005
16:21:45 | INFO: Blender create Mesh node I01_ShoulderIntake_Interior_Mesh.005
16:21:45 | INFO: Blender create Mesh node P01_IntakeCowl.005
16:21:45 | INFO: Blender create Mesh node P02_IntakeLip.005
16:21:45 | INFO: Blender create Mesh node P03_IntakeThroat.005
16:21:45 | INFO: Blender create Mesh node P04_IntakeBack.005
16:21:45 | INFO: Blender create Mesh node P05_WingCowlBlend.010
16:21:45 | INFO: Blender create Mesh node P05_WingCowlBlend.008
16:21:45 | INFO: Blender create Mesh node P06_IntakeGuide.010
16:21:45 | INFO: Blender create Mesh node P06_IntakeGuide.008
16:21:45 | INFO: Blender create Mesh node P07_CowlWarning.005
16:21:45 | INFO: Blender create Mesh node P10_ExhaustRim.005
16:21:45 | INFO: Blender create Mesh node P11_ExhaustThroat.005
16:21:45 | INFO: Blender create Mesh node P12_ExhaustBack.005
16:21:45 | INFO: Blender create Mesh node P13_HeatPetal.080
16:21:45 | INFO: Blender create Mesh node P13_HeatPetal.078
16:21:45 | INFO: Blender create Mesh node P13_HeatPetal.076
16:21:45 | INFO: Blender create Mesh node P13_HeatPetal.074
16:21:45 | INFO: Blender create Mesh node P13_HeatPetal.072
16:21:45 | INFO: Blender create Mesh node P13_HeatPetal.070
16:21:45 | INFO: Blender create Mesh node P13_HeatPetal.068
16:21:45 | INFO: Blender create Mesh node P13_HeatPetal.066
16:21:45 | INFO: Blender create Mesh node P13_HeatPetal.064
16:21:45 | INFO: Blender create Mesh node P13_HeatPetal.062
16:21:45 | INFO: Blender create Mesh node P13_HeatPetal.060
16:21:45 | INFO: Blender create Mesh node P13_HeatPetal.058
16:21:45 | INFO: Blender create Mesh node P13_HeatPetal.056
16:21:45 | INFO: Blender create Mesh node P13_HeatPetal.054
16:21:45 | INFO: Blender create Mesh node P13_HeatPetal.052
16:21:45 | INFO: Blender create Mesh node P13_HeatPetal.050
16:21:45 | INFO: Blender create Mesh node P14_InternalMixer.015
16:21:45 | INFO: Blender create Mesh node P14_InternalMixer.013
16:21:45 | INFO: Blender create Mesh node P14_InternalMixer.011
16:21:45 | INFO: Blender create Mesh node P15_ExhaustApron.005
16:21:45 | INFO: Blender create Mesh node R01_DuctWall_Mesh.005
16:21:45 | INFO: Blender create Mesh node R02_RecessedLip_Mesh.005
16:21:45 | INFO: Blender create Mesh node R03_LowerLip_Mesh.005
16:21:45 | INFO: Blender create Mesh node Cylinder.162
16:21:45 | INFO: Blender create Mesh node Cylinder.160
16:21:46 | INFO: Blender create Mesh node R06_Blade_00_Mesh.005
16:21:46 | INFO: Blender create Mesh node R06_Blade_01_Mesh.005
16:21:46 | INFO: Blender create Mesh node R06_Blade_02_Mesh.005
16:21:46 | INFO: Blender create Mesh node R06_Blade_03_Mesh.005
16:21:46 | INFO: Blender create Mesh node R06_Blade_04_Mesh.005
16:21:46 | INFO: Blender create Mesh node R06_Blade_05_Mesh.005
16:21:46 | INFO: Blender create Mesh node R06_Blade_06_Mesh.005
16:21:46 | INFO: Blender create Mesh node R06_Blade_07_Mesh.005
16:21:46 | INFO: Blender create Mesh node R06_Blade_08_Mesh.005
16:21:46 | INFO: Blender create Mesh node R06_Blade_09_Mesh.005
16:21:46 | INFO: Blender create Mesh node R06_Blade_10_Mesh.005
16:21:46 | INFO: Blender create Mesh node R06_Blade_11_Mesh.005
16:21:46 | INFO: Blender create Mesh node Cube.407
16:21:46 | INFO: Blender create Mesh node Cube.405
16:21:46 | INFO: Blender create Mesh node Cube.403
16:21:46 | INFO: Blender create Mesh node Cube.401
16:21:46 | INFO: Blender create Mesh node Cube.399
16:21:46 | INFO: Blender create Mesh node Cube.397
16:21:46 | INFO: Blender create Mesh node S01_VisorRecess_Mesh.005
16:21:46 | INFO: Blender create Mesh node S02_VisorOptic_Mesh.005
16:21:46 | INFO: Blender create Mesh node Cube.395
16:21:46 | INFO: Blender create Mesh node Cube.393
16:21:46 | INFO: Blender create Mesh node Cube.391
16:21:46 | INFO: Blender create Mesh node Cube.389
16:21:46 | INFO: Blender create Mesh node Cube.387
16:21:46 | INFO: Blender create Mesh node Cube.385
16:21:46 | INFO: Blender create Mesh node Cube.383
16:21:46 | INFO: Blender create Mesh node V22_AvionicsServiceLockSlot.004
16:21:46 | INFO: Blender create Mesh node Cylinder.158
16:21:46 | INFO: Blender create Mesh node V22_AvionicsServiceSeal.004
16:21:46 | INFO: Blender create Mesh node V22_AvionicsServiceSkin.004
16:21:46 | INFO: Blender create Mesh node Cylinder.156
16:21:46 | INFO: Blender create Mesh node Cylinder.154
16:21:46 | INFO: Blender create Mesh node Cylinder.152
16:21:46 | INFO: Blender create Mesh node Cylinder.150
16:21:46 | INFO: Blender create Mesh node Cylinder.148
16:21:46 | INFO: Blender create Mesh node Cylinder.146
16:21:46 | INFO: Blender create Mesh node Cylinder.144
16:21:46 | INFO: Blender create Mesh node Cylinder.142
16:21:46 | INFO: Blender create Mesh node Cylinder.140
16:21:46 | INFO: Blender create Mesh node Cylinder.138
16:21:46 | INFO: Blender create Mesh node Cylinder.136
16:21:46 | INFO: Blender create Mesh node Cylinder.134
16:21:46 | INFO: Blender create Mesh node V22_FanFastenerSlot.059
16:21:46 | INFO: Blender create Mesh node V22_FanFastenerSlot.057
16:21:46 | INFO: Blender create Mesh node V22_FanFastenerSlot.055
16:21:46 | INFO: Blender create Mesh node V22_FanFastenerSlot.053
16:21:46 | INFO: Blender create Mesh node V22_FanFastenerSlot.051
16:21:46 | INFO: Blender create Mesh node V22_FanFastenerSlot.049
16:21:46 | INFO: Blender create Mesh node V22_FanFastenerSlot.047
16:21:46 | INFO: Blender create Mesh node V22_FanFastenerSlot.045
16:21:46 | INFO: Blender create Mesh node V22_FanFastenerSlot.043
16:21:46 | INFO: Blender create Mesh node V22_FanFastenerSlot.041
16:21:46 | INFO: Blender create Mesh node V22_FanFastenerSlot.039
16:21:46 | INFO: Blender create Mesh node V22_FanFastenerSlot.037
16:21:46 | INFO: Blender create Mesh node V22_FanServiceRim.009
16:21:46 | INFO: Blender create Mesh node V22_FanServiceRim.007
16:21:46 | INFO: Blender create Mesh node V22_ForwardAccessLockSlot.004
16:21:46 | INFO: Blender create Mesh node Cylinder.132
16:21:46 | INFO: Blender create Mesh node V22_ForwardAccessSeal.004
16:21:46 | INFO: Blender create Mesh node V22_ForwardAccessSkin.004
16:21:46 | INFO: Blender create Mesh node V22_OutboardAccessLockSlot.004
16:21:46 | INFO: Blender create Mesh node Cylinder.130
16:21:46 | INFO: Blender create Mesh node V22_OutboardAccessSeal.004
16:21:46 | INFO: Blender create Mesh node V22_OutboardAccessSkin.004
16:21:46 | INFO: Blender create Mesh node V22_ReleaseWitness.009
16:21:46 | INFO: Blender create Mesh node V22_ReleaseWitness.007
16:21:46 | INFO: Blender create Mesh node W01_PanelJoint_00.005
16:21:46 | INFO: Blender create Mesh node W01_PanelJoint_01.005
16:21:46 | INFO: Blender create Mesh node W04_TipMark.005
16:21:46 | INFO: Blender create Mesh node Cube.381
16:21:46 | INFO: Blender create Mesh node Cube.379
16:21:46 | INFO: Blender create Mesh node Cube.377
16:21:46 | INFO: Blender create Mesh node Cube.375
16:21:46 | INFO: Blender create Mesh node Cube.373
16:21:46 | INFO: Blender create Mesh node W06_ProposedElevonHinge.010
16:21:46 | INFO: Blender create Mesh node W06_ProposedElevonHinge.008
16:21:46 | INFO: Blender create Mesh node W07_TipPanelJoint.005
16:21:46 | INFO: Blender create Mesh node W08_TipFold.005
16:21:46 | INFO: Blender create Mesh node Cylinder.189
16:21:46 | INFO: Blender create Mesh node Cylinder.187
16:21:46 | INFO: Blender create Mesh node Cylinder.185
